Designer,Name,Link,Photo,Category,Price,Projects,Hearts,Rating
Jared Flood,Autumn Leaves Stole,http://www.ravelry.com/patterns/library/autumn-leaves-stole,http://farm2.static.flickr.com/1091/5098332680_c41695c1cd_m.jpg,Shawls / Scarves,$6.50 ,366,3669,4.7
Jared Flood,Morningside Neckwarmer,http://www.ravelry.com/patterns/library/morningside-neckwarmer,http://farm4.static.flickr.com/3053/2903914464_5a3e2d339b_m.jpg,Shawls / Scarves,Free,318,2607,4.3
Jared Flood,Quill,http://www.ravelry.com/patterns/library/quill-2,http://images4-b.ravelrycache.com/uploads/brooklyntweed/96914147/Quill_1_small_best_fit.jpg,Shawls / Scarves,$7.00 ,284,4673,4.8
Jared Flood,Seneca,http://www.ravelry.com/patterns/library/seneca,http://farm3.static.flickr.com/2604/3776502186_5cf4b9b575_m.jpg,Sweaters,$7.00 ,258,4353,4.3
Jared Flood,Tinder,http://www.ravelry.com/patterns/library/tinder,http://images4.ravelrycache.com/uploads/brooklyntweed/75130131/Tinder1_small_best_fit.jpg,Sweaters,$7.00 ,229,3406,4.5
Jared Flood,Red Light Special,http://www.ravelry.com/patterns/library/red-light-special,http://farm1.static.flickr.com/99/313368540_fa8b2263a3_m.jpg,Hats,Free,219,1881,4.5
Jared Flood,Almeara Gloves,http://www.ravelry.com/patterns/library/almeara-gloves,http://farm4.static.flickr.com/3473/3220808300_c0614fe80e_m.jpg,Gloves,Free,211,1498,4.2
Jared Flood,Redhook,http://www.ravelry.com/patterns/library/redhook,http://farm3.static.flickr.com/2596/3776487218_4768217fee_m.jpg,Sweaters,$7.00 ,209,1859,4.6
Jared Flood,Willoughby,http://www.ravelry.com/patterns/library/willoughby,http://farm4.static.flickr.com/3443/3776514646_7c68447a75_m.jpg,Shawls / Scarves,$6.75 ,204,2390,4.7
Jared Flood,Stilwell,http://www.ravelry.com/patterns/library/stilwell,http://farm3.static.flickr.com/2478/3775640749_3e2d53d5d8_m.jpg,Sweaters,$7.00 ,200,2467,4.3
Jared Flood,Pavement,http://www.ravelry.com/patterns/library/pavement,http://farm6.static.flickr.com/5082/5320358079_ebe2f6b12b_m.jpg,Shawls / Scarves,$6.00 ,199,2302,4.3
Jared Flood,Wanderer Cap,http://www.ravelry.com/patterns/library/wanderer-cap,http://farm7.static.flickr.com/6164/6188672573_d8ff40801b_m.jpg,Hats,Free,194,380,4.3
Jared Flood,Leaves of Grass,http://www.ravelry.com/patterns/library/leaves-of-grass-2,http://images4-b.ravelrycache.com/uploads/brooklyntweed/79531882/LoG_2_small_best_fit.jpg,Shawls / Scarves,$7.00 ,187,2765,4.8
Jared Flood,Seasons Hat,http://www.ravelry.com/patterns/library/seasons-hat,http://images4.ravelrycache.com/uploads/brooklyntweed/96911471/Seasons_3_small_best_fit.jpg,Hats,$6.75 ,183,1616,4.6
Jared Flood,Alberta,http://www.ravelry.com/patterns/library/alberta-2,http://farm4.static.flickr.com/3580/3291958360_445bc4e404_m.jpg,Sweaters,$6.50 ,180,1727,4.3
Jared Flood,Woodsmoke Scarf,http://www.ravelry.com/patterns/library/woodsmoke-scarf,http://farm5.static.flickr.com/4149/4945936620_8b70d9b920_m.jpg,Shawls / Scarves,Free,172,2298,4.4
Jared Flood,Ranger,http://www.ravelry.com/patterns/library/ranger-3,http://images4.ravelrycache.com/uploads/brooklyntweed/75123314/Ranger1_small_best_fit.jpg,Sweaters,$7.00 ,167,2511,4.2
Jared Flood,The Scholar Collar,http://www.ravelry.com/patterns/library/the-scholar-collar,http://farm1.static.flickr.com/149/349365784_1df4d63996_m.jpg,Shawls / Scarves,Free,147,701,4.1
Jared Flood,Adult Tomten Jacket,http://www.ravelry.com/patterns/library/adult-tomten-jacket,http://farm2.static.flickr.com/1016/701664306_0a0ee3abc6_m.jpg,Sweaters,Free,171,3769,4.4
Jared Flood,Urban Aran Cardigan,http://www.ravelry.com/patterns/library/urban-aran-cardigan,http://farm1.static.flickr.com/53/134463733_9c31a9a90d_m.jpg,Sweaters,Free,256,3456,4.4
Jared Flood,#05 Relm,http://www.ravelry.com/patterns/library/05-relm,http://farm4.static.flickr.com/3047/3047536091_87c2369c48_m.jpg,Hats,$4.00 ,144,943,4.2
Jared Flood,Fenimore,http://www.ravelry.com/patterns/library/fenimore,http://farm6.static.flickr.com/5043/5249367668_17452fca68_m.jpg,Hats,$6.00 ,139,1268,4.5
Jared Flood,Woodruff,http://www.ravelry.com/patterns/library/woodruff-2,http://images4-b.ravelrycache.com/uploads/brooklyntweed/41486136/JJF_0345_small_best_fit.jpg,Gloves,$6.00 ,139,1136,4.6
Jared Flood,Inversion Cardigan,http://www.ravelry.com/patterns/library/inversion-cardigan,http://images4.ravelrycache.com/uploads/brooklyntweed/96910186/Inversion_2_small_best_fit.jpg,Sweaters,$7.00 ,126,2270,4
Jared Flood,Irving,http://www.ravelry.com/patterns/library/irving,http://images4.ravelrycache.com/uploads/brooklyntweed/75126924/Irving1_small_best_fit.jpg,Hats,$6.00 ,113,796,4.6
Jared Flood,Rockaway,http://www.ravelry.com/patterns/library/rockaway,http://farm3.static.flickr.com/2557/3776523402_8f211d6908_m.jpg,Sweaters,$7.00 ,101,1195,4.3
Jared Flood,Setzer,http://www.ravelry.com/patterns/library/setzer,http://farm6.static.flickr.com/5183/5661341232_6c50bbf39a_m.jpg,Shawls / Scarves,$6.50 ,101,1311,4.5
Jared Flood,Huron,http://www.ravelry.com/patterns/library/huron,http://farm3.static.flickr.com/2592/3775660881_14724bf244_m.jpg,Sweaters,$7.00 ,97,1130,4.6
Jared Flood,Beaumont Beanie,http://www.ravelry.com/patterns/library/beaumont-beanie,http://farm4.static.flickr.com/3484/3775749949_5b5a26de45_m.jpg,Hats,$5.00 ,96,1361,4.5
Jared Flood,Guernsey Triangle,http://www.ravelry.com/patterns/library/guernsey-triangle,http://images4-b.ravelrycache.com/uploads/BristolIvy/144985091/Guernsey_1_small_best_fit.jpg,Shawls / Scarves,$6.50 ,93,2529,4.7
Jared Flood,Stonecrop,http://www.ravelry.com/patterns/library/stonecrop,http://images4-b.ravelrycache.com/uploads/brooklyntweed/79534326/Stonecrop_2_small_best_fit.jpg,Shawls / Scarves,$6.50 ,88,2007,4.6
Jared Flood,Farthing,http://www.ravelry.com/patterns/library/farthing,http://images4.ravelrycache.com/uploads/brooklyntweed/79533722/Farthing_1_small_best_fit.jpg,Shawls / Scarves,$6.50 ,81,1206,4.1
Jared Flood,Strago,http://www.ravelry.com/patterns/library/strago,http://farm2.static.flickr.com/1061/5143558796_e56e57d78e_m.jpg,Gloves,$6.00 ,67,932,4.7
Jared Flood,Sempervivum,http://www.ravelry.com/patterns/library/sempervivum,http://images4.ravelrycache.com/uploads/EraLunaris/118884863/Sempervivum_1_small_best_fit.jpg,Shawls / Scarves,$6.75 ,58,1521,4.2
Jared Flood,Metropolitan,http://www.ravelry.com/patterns/library/metropolitan-2,http://farm4.static.flickr.com/3464/3776479176_a9f7918ed0_m.jpg,Hats,$5.50 ,48,487,4.4
Jared Flood,Ramona Sweater,http://www.ravelry.com/patterns/library/ramona-sweater,http://farm1.static.flickr.com/214/447738857_929fdccc6c_m.jpg,Sweaters,Free,47,807,4
Jared Flood,Eternity Cardigan,http://www.ravelry.com/patterns/library/eternity-cardigan,http://images4-b.ravelrycache.com/uploads/brooklyntweed/118755380/Eternity_Cardi_1_small_best_fit.jpg,Sweaters,$7.00 ,46,2380,4.3
Jared Flood,Ninian,http://www.ravelry.com/patterns/library/ninian,http://images4-b.ravelrycache.com/uploads/brooklyntweed/75129122/Ninian2_small_best_fit.jpg,Hats,$6.50 ,45,765,4.9
Jared Flood,Permafrost,http://www.ravelry.com/patterns/library/permafrost-2,http://images4-b.ravelrycache.com/uploads/brooklyntweed/79528318/Permafrost_1_small_best_fit.jpg,Shawls / Scarves,$7.00 ,44,1010,4.6
Jared Flood,Flint,http://www.ravelry.com/patterns/library/flint-4,http://images4-b.ravelrycache.com/uploads/brooklyntweed/75125811/Flint1_small_best_fit.jpg,Gloves,$6.50 ,41,543,4.7
Jared Flood,Breton,http://www.ravelry.com/patterns/library/breton-2,http://images4-b.ravelrycache.com/uploads/brooklyntweed/118861747/Breton_1_small_best_fit.jpg,Sweaters,$7.00 ,39,1413,4.4
Jared Flood,Guilder,http://www.ravelry.com/patterns/library/guilder,http://images4-b.ravelrycache.com/uploads/EraLunaris/118877147/Guilder_1_small_best_fit.jpg,Shawls / Scarves,$6.00 ,38,964,4.7
Jared Flood,Grettir,http://www.ravelry.com/patterns/library/grettir,http://images4-b.ravelrycache.com/uploads/BristolIvy/145707286/Grettir_2_small_best_fit.jpg,Sweaters,$7.00 ,29,1510,4.5
Jared Flood,Chinook,http://www.ravelry.com/patterns/library/chinook,http://images4.ravelrycache.com/uploads/mishi2x/96914408/Chinook_2_small_best_fit.jpg,Gloves,$6.00 ,27,602,4.4
Jared Flood,Forge,http://www.ravelry.com/patterns/library/forge-2,http://images4-b.ravelrycache.com/uploads/joyousbohemian/118890971/Forge_4_small_best_fit.jpg,Hats,$6.00 ,27,330,4.5
Jared Flood,Talon Throw,http://www.ravelry.com/patterns/library/talon-throw,http://images4-b.ravelrycache.com/uploads/brooklyntweed/96913542/Talon_1_small_best_fit.jpg,Blanket,$6.50 ,25,1263,4.8
Jared Flood,Huxley,http://www.ravelry.com/patterns/library/huxley-2,http://images4.ravelrycache.com/uploads/brooklyntweed/75126442/Huxley1_small_best_fit.jpg,Sweaters,$7.00 ,23,609,4.2
Jared Flood,Nero,http://www.ravelry.com/patterns/library/nero,http://images4-b.ravelrycache.com/uploads/brooklyntweed/75128456/Nero3_small_best_fit.jpg,Shawls / Scarves,$6.50 ,21,712,4.5
Jared Flood,Tilden Hat,http://www.ravelry.com/patterns/library/tilden-hat,http://farm7.static.flickr.com/6023/6188673389_53f8081ed3_m.jpg,Hats,Free,19,450,4.8
Jared Flood,Altair,http://www.ravelry.com/patterns/library/altair,http://images4-b.ravelrycache.com/uploads/BristolIvy/144982345/Altair_5_small_best_fit.jpg,Hats,$6.00 ,17,697,4.6
Jared Flood,Carlisle,http://www.ravelry.com/patterns/library/carlisle-2,http://images4.ravelrycache.com/uploads/brooklyntweed/79532850/LOFT-7098_copy_small_best_fit.jpg,Gloves,$6.00 ,17,378,4.7
Jared Flood,Strago,http://www.ravelry.com/patterns/library/strago-2,http://images4-b.ravelrycache.com/uploads/Clara/83439481/strago_small_best_fit.jpg,Socks,Free,17,176,3.8
Jared Flood,Alpine Tweed,http://www.ravelry.com/patterns/library/alpine-tweed,http://images4.ravelrycache.com/uploads/brooklyntweed/129775269/JJF-4532_copy_small_best_fit.jpg,Sweaters,Free,15,261,4.8
Jared Flood,Canape,http://www.ravelry.com/patterns/library/canape,http://images4-b.ravelrycache.com/uploads/SbutterAMfly/32894164/kumara_tam_small.jpg,Hats,Free,14,307,4.3
Jared Flood,Cypress,http://www.ravelry.com/patterns/library/cypress-2,http://images4-b.ravelrycache.com/uploads/BristolIvy/145845376/Cypress_1_small_best_fit.jpg,Sweaters,$7.00 ,14,913,5
Jared Flood,Feathercrest,http://www.ravelry.com/patterns/library/feathercrest-2,http://images4.ravelrycache.com/uploads/brooklyntweed/78223176/JJF_0039_copy_small_best_fit.jpg,Gloves,Free,14,405,4.5
Jared Flood,Convoy,http://www.ravelry.com/patterns/library/convoy,http://images4.ravelrycache.com/uploads/mishi2x/96916321/Convoy_1_small_best_fit.jpg,Shawls / Scarves,$6.50 ,13,505,4.5
Jared Flood,Barrington Vest,http://www.ravelry.com/patterns/library/barrington-vest,http://images4.ravelrycache.com/uploads/brooklyntweed/96912809/Barrington_1_small_best_fit.jpg,Sweaters,$7.00 ,12,778,4.7
Jared Flood,Pike's Mitts,http://www.ravelry.com/patterns/library/pikes-mitts,http://images4-b.ravelrycache.com/uploads/brooklyntweed/81141870/JJF_0051_copy_small_best_fit.jpg,Gloves,Free,10,308,4.5
Jared Flood,Muir,http://www.ravelry.com/patterns/library/muir-2,http://images4-b.ravelrycache.com/uploads/brooklyntweed/75127952/Muir1_small_best_fit.jpg,Hats,$6.50 ,8,87,3
Jared Flood,Northlight Mittens,http://www.ravelry.com/patterns/library/northlight-mittens,http://farm6.static.flickr.com/5143/5775920579_efc191de3a_m.jpg,Gloves,Free,6,616,3
Jared Flood,Ives,http://www.ravelry.com/patterns/library/ives,http://images4.ravelrycache.com/uploads/BristolIvy/145709114/Ives_1_small_best_fit.jpg,Sweaters,$7.00 ,4,493,5
Jared Flood,Jared Flood Comfort Square,http://www.ravelry.com/patterns/library/jared-flood-comfort-square,http://farm5.static.flickr.com/4019/4322518600_8ba8a4c891_m.jpg,Blanket,Free,3,118,4
Jared Flood,Adult Tomten Jacket,http://www.ravelry.com/patterns/library/adult-tomten-jacket,http://farm2.static.flickr.com/1016/701664306_0a0ee3abc6_m.jpg,Sweaters,Free,171,3769,4.4
Jared Flood,Urban Aran Cardigan,http://www.ravelry.com/patterns/library/urban-aran-cardigan,http://farm1.static.flickr.com/53/134463733_9c31a9a90d_m.jpg,Sweaters,Free,256,3456,4.4
